unique id,channel_name,problems,sub-probkems,order_id,order_date_time,issue_responded,customer_city,product_category,item_price,employee_name,supervisor,manager,tenure bucket,employee shift,csat score,age_daytime
18e00337-d101-403d-942c-89c508b0f55c,Inbound,Order Related,Delayed,774dd84d-1728-44f0-8fb1-fc1e911d6dbb,2023-07-23 09:39:00,2023-08-07 10:02:00,KOZHIKODE,Home,$225.0,Stacey Lynch,Austin Johnson,Michael Lee,0-30,Morning,5,15
d5c3f74d-a4bc-4a94-ac6c-4c514815fc21,Inbound,Order Related,Delayed,c7c72b1d-4b79-433f-bfb9-3be214ff02f5,2023-08-03 16:29:00,2023-08-07 00:28:00,AHMEDABAD,Electronics,$1199.0,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,Evening,5,3
00d6be60-1797-4a4b-9baf-da1dc83afb07,Inbound,Returns,Return request,24b07b88-2411-4f41-b648-be596ece40e0,2023-07-28 09:23:00,2023-08-07 08:09:00,BARDHAMAN,Books & General merchandise,$26.0,Paula Wilkins,Emma Park,John Smith,>90,Afternoon,1,9
7de06f1e-b99a-4f89-b8a9-3a025df3ce0a,Outcall,Order Related,Delayed,d52500cd-9628-43e6-864d-dfa13395cb4f,2023-08-03 09:54:00,2023-08-07 23:17:00,CHENNAI,LifeStyle,$799.0,Jasmine Reed,Emily Yamashita,John Smith,61-90,Evening,5,4
c6d115b9-5f6b-4fd5-aaae-3acc4d4f0e0b,Inbound,Order Related,Delayed,c3d0483b-2ed2-4dab-8095-830622b5c900,2023-07-31 20:32:00,2023-08-07 16:02:00,SULTANPUR,Electronics,$347.0,Michael Brady,Layla Taniguchi,Emily Chen,>90,Morning,1,6
b7d04e9d-965e-4485-a653-99ef68e61326,Inbound,Returns,Reverse Pickup Enquiry,0ec7b84b-be78-4ddc-9835-85434aa2a066,2023-07-20 14:02:00,2023-08-07 16:27:00,BARGARH,LifeStyle,$664.0,Elizabeth Lopez,Mia Patel,Emily Chen,>90,Evening,5,18
f43dabca-ba24-496f-924d-bbb2bb3ac8af,Inbound,Product Queries,Warranty related,cf568009-1ce6-4a51-b80f-4ac8b4938f91,2022-10-14 15:14:00,2023-08-07 13:08:00,AMBEDKAR NAGAR,Home Appliences,$10999.0,Patty Gutierrez,Elijah Yamaguchi,John Smith,>90,Evening,1,296
681b283a-bd7d-4bc1-8dec-51bd1145c2ed,Inbound,Returns,Reverse Pickup Enquiry,8d5f363b-b0d8-433d-ae83-5234163b2cd4,2023-07-10 02:08:00,2023-08-07 20:31:00,RISHIKESH,Home,$632.0,Christopher Mcintosh,Oliver Nguyen,John Smith,>90,Morning,5,28
4db8ae4f-f1d6-41e9-9c3a-ad77388ea1ed,Inbound,Order Related,Delayed,5faeccad-b6a1-46a5-94e0-474e937a84c3,2023-07-22 17:37:00,2023-08-07 19:21:00,DUMKA,Electronics,$1199.0,Jessica Santos,Elijah Yamaguchi,Emily Chen,31-60,Split,5,16
46d5ec36-8fab-4828-8d78-26942755ed3f,Outcall,Order Related,Order status enquiry,e87e7a59-5d49-40ce-a631-54534f7c4668,2023-07-28 18:07:00,2023-08-07 18:52:00,JODHPUR,Mobile,$32999.0,Wendy Anderson,Harper Wong,William Kim,On Job Training,Evening,1,10
730de61e-784f-4947-9001-1699f893fdbb,Inbound,Returns,Service Centres Related,6809f5cf-aa0c-400b-84ea-6c8cff1f31ce,2023-07-31 17:24:00,2023-08-07 18:23:00,GAUTAM BUDDHA NAGAR,Mobile,$17099.0,Ronald Anderson,Amelia Tanaka,Emily Chen,>90,Morning,1,7
56ebf8b3-31f0-4f80-81ff-cdc1912121e6,Inbound,Returns,Service Centres Related,467d14e0-cad5-4c49-a4ff-2a94ccfd86ce,2023-07-26 12:20:00,2023-08-07 08:20:00,HYDERABAD,Mobile,$32999.0,Dennis Miller,Layla Taniguchi,Emily Chen,>90,Morning,5,11
72ccde45-136e-4857-88eb-e2bb12497e31,Inbound,Refund Related,Refund Enquiry,c25c7682-a662-4429-9ee8-0ae63032f66f,2023-07-24 12:52:00,2023-08-07 08:01:00,BULANDSHAHR,LifeStyle,$999.0,Casey Page,Emily Yamashita,Michael Lee,>90,Morning,1,13
443d51e1-bb56-417a-905f-364d2e36c49c,Outcall,Returns,Return request,7a1050f3-e25d-4e02-b1e5-74c699c8edad,2023-07-24 08:19:00,2023-08-07 13:45:00,BARAUT,Electronics,$899.0,Devon Daniel,Olivia Wang,Olivia Tan,0-30,Afternoon,5,14
854f59e1-6f4a-4687-8e91-0b7328d752dc,Inbound,Order Related,Delayed,cc9b24b2-152f-48d8-9517-0510e4ac4753,2023-07-18 11:27:00,2023-08-07 01:23:00,HYDERABAD,LifeStyle,$499.0,Raymond Mcgee,Ava Wong,Olivia Tan,>90,Evening,5,19
bdd50d49-2b91-40d0-ad08-69830adcd2e0,Inbound,Returns,Service Centres Related,37ba20ee-4ce5-4c13-add1-6ada5810fb2e,2023-04-16 14:50:00,2023-08-07 13:34:00,MADHUBANI,Electronics,$996.0,Stephanie Johnson,Lucas Singh,William Kim,On Job Training,Morning,1,112
edbf4557-2a36-4517-8196-9fac97f8e25a,Inbound,Cancellation,Not Needed,cbd7014b-ddd9-4ca3-a7bb-28bfb2dcce5a,2023-08-04 11:46:00,2023-08-07 22:35:00,KHARAGPUR,Furniture,$999.0,Kevin Randolph,Carter Park,Michael Lee,>90,Morning,3,3
ec040d95-5663-4a94-af21-771e606d71f2,Inbound,Returns,Wrong,ee0a251e-7ea4-4807-8569-2835dc917007,2023-07-14 11:21:00,2023-08-08 11:19:00,KEKRI,Books & General merchandise,$3789.0,Hayley Smith,Noah Patel,Emily Chen,>90,Split,5,24
4fe8fa5a-b217-4265-ba66-2539ebb5ae5f,Inbound,Returns,Reverse Pickup Enquiry,caa9006e-759d-4a6c-97d7-23b5220acf31,2023-07-05 16:06:00,2023-08-08 12:19:00,PATNA,Furniture,$9249.0,Levi Bridges,Emma Park,John Smith,31-60,Morning,5,33
a0c49334-2a64-4bd0-87e8-5bd0cabec064,Inbound,Returns,Reverse Pickup Enquiry,2d0f2bd2-da53-4070-986e-9adffad076d8,2023-07-27 23:33:00,2023-08-09 10:55:00,VAISHALI,Home Appliences,$3799.0,Renee Lucas,Zoe Yamamoto,John Smith,>90,Morning,3,12
8c684176-cee5-475d-9192-ca821dbaa61a,Inbound,Returns,Reverse Pickup Enquiry,52ba3dfe-663d-45b9-ade4-2a461a208811,2023-07-31 15:27:00,2023-08-09 11:24:00,HAJIPUR,LifeStyle,$699.0,Linda Foster,Noah Patel,Emily Chen,>90,Morning,5,8
cfd0fb81-9295-46c9-af7d-4ec8ed6690cd,Inbound,Order Related,Delayed,2d033b3c-a94c-4123-851a-8b0f09cf7da8,2023-07-30 16:01:00,2023-08-08 16:32:00,BULANDSHAHR,Electronics,$2188.0,Jasmine Reed,Emily Yamashita,John Smith,61-90,Evening,5,9
491e3a29-f3e6-47cd-bae9-298588c0ed15,Inbound,Cancellation,Not Needed,58955dfd-299e-47d2-93d4-15a110ef3beb,2023-08-04 07:44:00,2023-08-08 07:20:00,NEW DELHI,Electronics,$15989.0,Adrian Branch,Carter Park,Jennifer Nguyen,On Job Training,Morning,1,3
b55ebbbd-4d2a-41be-952d-6d1abc95e863,Inbound,Order Related,Delayed,d0775382-8f63-450b-99c6-2424e28b1d82,2023-08-02 13:55:00,2023-08-09 17:14:00,REWA,Books & General merchandise,$91.0,Catherine Watkins,Jackson Park,Michael Lee,31-60,Evening,5,7
a2dcb2a7-1471-47ca-8d94-adc518dd7d99,Inbound,Returns,Reverse Pickup Enquiry,0a8f6c7c-4786-4717-8ecf-37c583073b38,2023-07-11 13:38:00,2023-08-08 14:47:00,NEW DELHI,Electronics,$84990.0,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,1,28
6dca7d55-f394-489d-9cc8-75f492d82f72,Inbound,Refund Related,Refund Enquiry,48793470-206b-4779-9bdb-5d9b55689042,2023-08-06 00:18:00,2023-08-08 00:45:00,BANGALORE,Electronics,$259.0,Alexander Saunders,Noah Patel,Michael Lee,31-60,Night,4,2
edf0bdf0-7690-41c9-89ea-4fbd12958640,Inbound,Order Related,Customer Requested Modifications,be602f1a-2cb2-4874-bc96-b8b6aa9cde57,2023-08-03 19:23:00,2023-08-08 08:24:00,RANCHI,Mobile,$23999.0,Natalie Gonzales,Noah Patel,Michael Lee,>90,Morning,5,4
e01c3d82-7afb-432e-a102-d7a693df2639,Inbound,Feedback,UnProfessional Behaviour,15a13d40-bb60-430f-bf86-1048fbafba8f,2023-07-31 11:56:00,2023-08-09 14:10:00,KALAHANDI,Books & General merchandise,$590.0,Tracy Dickerson MD,Landon Tanaka,Emily Chen,>90,Morning,4,9
a5697ca8-eed0-4e7f-b595-5b8872ee9414,Inbound,Returns,Missing,f5e2ed79-2e5a-42b2-a82e-0ebd13f06b13,2023-08-04 15:44:00,2023-08-08 13:55:00,JALPAIGURI,Books & General merchandise,$297.0,Kayla Wilson,Evelyn Kimura,John Smith,0-30,Morning,3,3
34c140ae-93d1-4e89-96fc-e06a03456b78,Inbound,Order Related,Installation/demo,3c45bbd0-11fd-4d58-812a-20f7e975efe6,2023-07-13 09:48:00,2023-08-08 14:06:00,CHATRAPUR,Electronics,$899.0,Trevor Turner,Olivia Wang,Emily Chen,31-60,Evening,5,26
14ab445e-df35-45e2-9bcb-a26df19659d9,Inbound,Refund Related,Refund Related Issues,583ef9e8-6683-49f5-b10a-4b588612606c,2023-07-13 08:21:00,2023-08-09 17:20:00,KURUKSHETRA,Mobile,$49999.0,Allen Bowers,Olivia Wang,John Smith,>90,Evening,1,27
a76aa74a-de02-4cfd-b5a3-639ce7c925b5,Inbound,Order Related,Delayed,47e3ada9-dfc5-4318-be7a-cd6f436029b0,2023-08-04 07:19:00,2023-08-08 11:44:00,NOIDA,Electronics,$2741.0,Courtney Wolf,Lily Chen,Michael Lee,>90,Morning,5,4
09aa1d4b-6d7b-483b-93ae-496abcec1089,Inbound,Returns,Return request,5b58a042-cff1-46c4-baa2-c6c7e12f8fb8,2023-08-04 14:47:00,2023-08-08 12:25:00,LUCKNOW,LifeStyle,$449.0,Steven Wall,Zoe Yamamoto,Emily Chen,>90,Afternoon,5,3
461c1e39-6811-4120-8f52-1f82941f890a,Inbound,Returns,Reverse Pickup Enquiry,3df46678-f58a-4bd8-b14a-e97525fc77ba,2023-07-25 21:20:00,2023-08-08 20:46:00,DAHANU,Electronics,$210.0,Kenneth Henderson,Ava Wong,William Kim,On Job Training,Evening,5,13
2c4664db-5d42-4752-981e-f5c20a2cb6fe,Inbound,Refund Related,Refund Enquiry,c9b13ad2-e1f6-4273-bbf1-f40ccabf17d3,2023-08-06 18:30:00,2023-08-08 12:20:00,BARAMATI,Mobile,$11999.0,Linda Foster,Noah Patel,Emily Chen,>90,Morning,5,1
b0ccfcbf-ac4b-40c2-8290-fc2621f3a743,Inbound,Returns,Reverse Pickup Enquiry,deec9ec3-9028-4372-80f9-415b704fe0e8,2023-08-05 12:03:00,2023-08-08 08:06:00,UDAIPUR,Home,$285.0,Nancy Singh,Noah Patel,Emily Chen,>90,Split,4,2
10c97285-e4db-4578-9baf-b24c7f85bd92,Inbound,Refund Related,Refund Enquiry,6a2c5f27-6f20-4509-b34f-2c2d12854d48,2023-07-30 16:02:00,2023-08-09 13:33:00,BANGALORE,LifeStyle,$298.0,Fred Newman,Amelia Tanaka,Michael Lee,>90,Morning,5,9
2ce21039-f975-40ce-ad32-f7e24d956816,Inbound,Cancellation,Not Needed,56f3c4f0-dfc7-4ba2-87c0-5dc762e9ff65,2023-08-03 01:22:00,2023-08-08 23:35:00,GURGAON,Books & General merchandise,$269.0,Alexa Mcpherson,Brayden Wong,John Smith,>90,Evening,1,5
c81001fd-8360-4be6-8af4-c617079ca98e,Inbound,Returns,Reverse Pickup Enquiry,3673392a-cb32-4092-ba9c-0b2c16caa89d,2023-08-03 10:54:00,2023-08-09 14:51:00,CHANDIGARH,Mobile,$31999.0,Jeffrey Miller,Elijah Yamaguchi,Michael Lee,>90,Afternoon,1,6
a6f841df-4a44-4dad-8dd3-eb115d700e1a,Inbound,Returns,Reverse Pickup Enquiry,5dc6f2e5-8eea-4141-af49-611d0145555c,2023-07-31 14:38:00,2023-08-08 14:55:00,CHHATARPUR,Electronics,$1199.0,Bruce Smith,Elijah Yamaguchi,Michael Lee,61-90,Afternoon,1,8
c4433db0-41eb-4d9c-a99a-6d99a990206d,Inbound,Order Related,Order status enquiry,9a27dc1e-b285-4685-9af6-967ddfb7c492,2023-08-07 10:08:00,2023-08-08 08:35:00,NEW DELHI,Electronics,$1199.0,Sheila Collins,Scarlett Chen,John Smith,0-30,Morning,5,0
7c09f8be-5c49-4d06-8947-1024d6092396,Inbound,Refund Related,Refund Enquiry,11009576-ad2f-45f9-bcbf-13ba78e176ec,2023-08-05 18:19:00,2023-08-08 16:26:00,NEW DELHI,Electronics,$1399.0,Jennifer Cruz,Noah Patel,Emily Chen,>90,Morning,5,2
2efa02e7-9e4d-4e8c-9f36-000f28d52016,Inbound,Returns,Technician Visit,184a575b-e14d-4e5c-908a-6a370f0e1046,2023-07-16 20:04:00,2023-08-08 23:56:00,SIKANDRABAD,Electronics,$37990.0,Michael Miles,Elijah Yamaguchi,Michael Lee,61-90,Morning,1,23
99c7048e-d94b-44eb-ad16-5f2a17171111,Inbound,Cancellation,Return cancellation,253b7e3e-c6e9-4dc4-93ef-3865837b8b37,2023-07-24 21:47:00,2023-08-08 12:15:00,UNA,LifeStyle,$749.0,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,1,14
afb9a0bf-c468-4a9c-b996-82727329ed55,Inbound,Order Related,Delayed,ab4a1452-e2b8-41d8-9821-bd5b6a21556d,2023-08-05 13:05:00,2023-08-08 10:45:00,HYDERABAD,Mobile,$23999.0,Jessica Nixon,Harper Wong,Emily Chen,>90,Split,5,2
2f92247f-af32-4d02-8cd5-6d49fe7d0f5e,Inbound,Returns,Missing,2b293cef-6589-4c0f-a55b-c73b36354d50,2023-08-02 12:38:00,2023-08-08 19:47:00,DHANBAD,Electronics,$949.0,Andrea Suarez,Ethan Tan,Michael Lee,>90,Evening,5,6
922fecc2-af57-44a8-bb79-ee6cd4e0fa84,Inbound,Returns,Reverse Pickup Enquiry,d84e2de2-ea1a-46cb-b0ca-b01ea530601e,2023-07-22 15:51:00,2023-08-08 17:13:00,NEW DELHI,Books & General merchandise,$1599.0,Kenneth Henderson,Ava Wong,William Kim,On Job Training,Evening,4,17
25e57fb0-cff8-4ffe-9fc8-5a1d3d884e5d,Inbound,Cancellation,Not Needed,87605042-0838-4d94-9be3-b5d82575f437,2023-07-27 19:57:00,2023-08-08 17:02:00,FEROZEPUR JHIRKA,LifeStyle,$421.0,Melissa Russell,Harper Wong,Emily Chen,31-60,Afternoon,5,11
4a2c368a-1158-4228-8f26-fe28ae3099d1,Inbound,Returns,Wrong,5c78b035-a4bf-4d82-8211-2a05e5670831,2023-08-03 19:17:00,2023-08-08 14:29:00,RANCHI,Home,$949.0,Sharon Bullock,Scarlett Chen,John Smith,0-30,Morning,4,4
157457e9-d471-46e2-894f-68b83d497991,Inbound,Order Related,Order status enquiry,96150912-1bbc-40fa-b6fb-a9a95da3bb86,2023-07-21 21:11:00,2023-08-09 14:31:00,KOLKATA,LifeStyle,$698.0,Charles Huff,Landon Tanaka,Emily Chen,>90,Split,4,18
9b33d1a6-0d9b-4dcf-b934-d119e566d8b3,Inbound,Cancellation,Not Needed,c3c58787-a2b5-4cf1-98db-5880dd32ed61,2023-08-05 15:18:00,2023-08-08 10:15:00,JAHANABAD,Electronics,$1999.0,Matthew White PhD,Scarlett Chen,John Smith,0-30,Morning,5,2
43f71131-3d44-424e-b900-4dab9313078a,Inbound,Returns,Return request,ec022bf0-3da0-4b94-a464-d9247cb10157,2023-07-28 09:23:00,2023-08-08 08:38:00,BARDHAMAN,Books & General merchandise,$661.0,Ronald Anderson,Amelia Tanaka,Emily Chen,>90,Morning,1,10
b0c0665b-0186-477f-b927-4c19ff7257f2,Inbound,Order Related,Priority delivery,82debc3d-4fab-4faa-b99f-56c8c167499f,2023-08-06 16:06:00,2023-08-08 00:16:00,MAHESANA,Mobile,$72999.0,Nathan Young,Madison Kim,John Smith,>90,Morning,4,1
0136b708-00ec-4da9-8c6d-3942d6e0643f,Inbound,Returns,Wrong,197ff8c3-a271-4b86-98a9-47d1414b8cce,2023-07-17 20:39:00,2023-08-08 00:32:00,AURANGABAD,LifeStyle,$2243.0,Sheila Collins,Scarlett Chen,John Smith,0-30,Morning,1,21
4af0dae8-4fdb-47cf-bfad-26fed9c6c124,Inbound,Order Related,Delayed,c0780d3e-85e0-417e-a090-9006cbeec360,2023-07-31 15:02:00,2023-08-09 11:25:00,HYDERABAD,Electronics,$259.0,Michael Liu,Elijah Yamaguchi,John Smith,61-90,Evening,1,8
7a517b81-dda0-411b-ae7d-4e8b191195de,Inbound,Returns,Fraudulent User,b286b51f-6581-4228-af48-08c7bf0f7917,2023-08-02 12:10:00,2023-08-08 14:02:00,VALSAD,Books & General merchandise,$764.0,Randy Finley,Emily Yamashita,Michael Lee,>90,Morning,5,6
c1055ef4-6ea7-4d00-a128-4b06ee1eb187,Inbound,Returns,Return request,b310fb03-f780-4129-873b-466acd5f5dfa,2023-08-04 07:50:00,2023-08-09 19:20:00,DEOGHAR,Electronics,$1299.0,Daniel Martinez,Ethan Tan,Michael Lee,31-60,Evening,5,5
e06cfce1-5ca1-44f9-ac78-497919c2fb14,Inbound,Returns,Fraudulent User,1901d845-59f7-424d-9dd1-a8e08ed3ec72,2023-08-01 21:22:00,2023-08-08 20:44:00,NEW DELHI,Books & General merchandise,$190.0,Pamela Robinson,Madison Kim,Emily Chen,>90,Split,5,6
f32a3f73-1346-4cd7-86e6-28d3b68491ea,Inbound,Returns,Missing,d8f1f692-df69-4226-8677-17ee386ced68,2023-08-05 16:36:00,2023-08-08 12:35:00,DAUSA,Electronics,$799.0,Robert Smith,Carter Park,Michael Lee,31-60,Morning,5,2
26bd98c5-68f9-4867-9835-e960074eca94,Inbound,Returns,Wrong,573a86d6-1165-4d3f-be09-7d46961cd426,2023-07-27 00:29:00,2023-08-09 14:07:00,PATNA,LifeStyle,$713.0,Dawn Holloway,Jacob Sato,Emily Chen,0-30,Evening,5,13
0be78324-ca33-4709-a794-4acc149eb1e3,Inbound,Order Related,Delayed,cfeae0e4-9c88-44a3-8a88-2e1e4213d04f,2023-07-29 15:38:00,2023-08-08 12:05:00,LALGANJ,Books & General merchandise,$3799.0,Dustin Deleon,Evelyn Kimura,John Smith,0-30,Morning,5,9
5f314b14-465b-4cf6-8990-71867869c954,Inbound,Returns,Return request,d0b8ba82-3f53-4b60-930e-4631fd3a178e,2023-08-03 10:23:00,2023-08-08 22:05:00,CHENNAI,Electronics,$1599.0,Tracy Weaver,Olivia Wang,Emily Chen,31-60,Evening,5,5
06a0ad95-cea4-448b-a7ee-d468672ed3e8,Inbound,Returns,Reverse Pickup Enquiry,df8e01fe-afbb-46ec-88d2-d0c9de7472a6,2023-08-02 14:22:00,2023-08-09 13:11:00,JABALPUR,Affiliates,$65.0,Hayley Smith,Noah Patel,Emily Chen,>90,Split,5,6
abb64ea1-4512-488c-81f5-51dbb130eec1,Inbound,Returns,Fraudulent User,c9ec6182-a825-4d0f-af28-51be601588e7,2023-08-05 23:08:00,2023-08-08 23:42:00,NEW DELHI,Books & General merchandise,$588.0,James Mcgee,Madison Kim,John Smith,>90,Morning,5,3
a40587de-2749-414c-a698-2b350f860afa,Inbound,Returns,Exchange / Replacement,93eddfd0-0a87-47f1-a948-923d76066ddb,2023-07-28 21:41:00,2023-08-09 20:37:00,DOIWALA,Mobile,$11999.0,Robert Elliott,Jackson Park,Michael Lee,31-60,Evening,5,11
fbdfdd07-e81a-44de-8eed-440bcb569010,Inbound,Returns,Return request,0f01c97d-a290-46ff-8077-2b93a7aab4f3,2023-08-01 15:17:00,2023-08-08 14:33:00,NEW DELHI,Electronics,$2999.0,Juan Moore,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5,6
0633602a-fbad-4308-b336-c328353175fb,Inbound,Returns,Reverse Pickup Enquiry,6ef7d5c4-250e-4ee1-854b-d7a127a43112,2023-08-06 14:55:00,2023-08-08 00:53:00,KOLKATA,LifeStyle,$249.0,Nicole Hernandez,Noah Patel,Michael Lee,31-60,Night,5,1
c4699ba3-9d69-417b-8613-266f25efa65f,Email,Order Related,Delayed,3ddfec49-f691-4f6e-b609-9f7ff5ab7dee,2023-07-30 18:08:00,2023-08-08 17:35:00,SALEM,Books & General merchandise,$422.0,John Adkins,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,4,8
5735d56d-83cf-481e-b240-5843946e0162,Outcall,Cancellation,Not Needed,cf7e2ac9-d108-4e0a-aa16-f90aef59cd8e,2023-08-07 22:11:00,2023-08-08 00:32:00,GREATER NOIDA,Mobile,$9039.0,Jacqueline Meadows,Ethan Nakamura,Emily Chen,0-30,Evening,5,0
a7f532b7-d2c3-438d-b9a5-3211e86a55a8,Inbound,Returns,Reverse Pickup Enquiry,85c615be-321b-4774-ae47-fef1495c8629,2023-07-26 15:10:00,2023-08-09 16:46:00,SAWANTWADI,Home Appliences,$1649.0,Mary Esparza,Elijah Yamaguchi,Michael Lee,>90,Night,5,14
24fd7ab2-fd3e-4ebd-98ed-adf58e5233c4,Inbound,Refund Related,Refund Related Issues,4095f59c-95d9-4b59-bb81-5b42f8d9c4e6,2023-07-25 14:45:00,2023-08-09 09:50:00,GANDHINAGAR,Mobile,$32999.0,John Richardson,Dylan Kim,Michael Lee,>90,Morning,1,14
88e62277-86c9-42ba-81ac-b858b4e7c90a,Inbound,Order Related,Order status enquiry,1c9b7195-1066-4063-8d3d-2cc65e5e6923,2023-08-05 23:36:00,2023-08-09 21:23:00,SASARAM,Electronics,$1299.0,Travis Gardner,Evelyn Kimura,John Smith,0-30,Morning,5,3
a4202c79-0332-4a66-aac3-15faea084592,Inbound,Refund Related,Refund Enquiry,d2df587b-c68b-44ca-a638-22ec8dd478e6,2023-08-03 17:19:00,2023-08-09 10:46:00,MATHURA,Mobile,$17690.0,Shari Martinez,Logan Lee,Emily Chen,0-30,Evening,5,5
e14822f6-4ca1-4848-bd2d-5c4cd4f84555,Inbound,Returns,Reverse Pickup Enquiry,05718078-a917-4b56-bc33-7f3b771ede4d,2023-07-30 21:52:00,2023-08-08 20:56:00,DEHRADUN,LifeStyle,$99.0,Kenneth Henderson,Ava Wong,William Kim,On Job Training,Evening,5,8
d3337420-1e19-4437-8ef3-65b728a16111,Inbound,Returns,Reverse Pickup Enquiry,6af9ddba-992c-4b7b-a025-9537e4d23a9f,2023-08-05 13:18:00,2023-08-08 10:09:00,DURGAPUR,Electronics,$1499.0,Zachary Reyes,Madison Kim,John Smith,>90,Morning,5,2
f8e2bbb7-425e-4a64-afc7-83f3748e05ee,Email,Returns,Technician Visit,3aa73ffd-3f64-4e7b-baaa-e22aff262411,2023-07-18 10:03:00,2023-08-09 20:10:00,HYDERABAD,Electronics,$51990.0,Alexandra Harris,Emma Park,John Smith,>90,Morning,1,22
7dfb6485-e7f4-4e42-9e33-4cd8f12213d2,Inbound,Order Related,Delayed,e254b903-d95a-463b-a040-c264372564c7,2023-07-28 20:55:00,2023-08-09 17:55:00,TIRUVALLUR,Mobile,$8499.0,John Robinson,Nathan Patel,Michael Lee,>90,Afternoon,5,11
208dd8db-a961-4bd7-a5e4-1858836af146,Inbound,Returns,Return request,3958de7a-e3a7-4678-b1f2-14bdf40a3652,2023-07-25 04:52:00,2023-08-08 11:58:00,BEGUSARAI,Electronics,$999.0,Jamie Butler,Ava Wong,Jennifer Nguyen,On Job Training,Morning,5,14
77c4b308-5ebf-459c-8488-0b5e2f6fc4fa,Inbound,Order Related,Delayed,a91c50bb-d0c1-4fd0-bb9c-cbd320ea5058,2023-08-04 02:50:00,2023-08-08 15:04:00,NERAL,Home,$2457.0,Patty Gutierrez,Elijah Yamaguchi,John Smith,>90,Evening,5,4
bce08174-64d3-41dd-95ab-198875d504fa,Email,Returns,Fraudulent User,7ba215db-3052-4b6b-894e-9d53ec9440cb,2023-08-05 20:26:00,2023-08-09 06:55:00,JAIPUR,Electronics,$794.0,Theresa Stewart,Madison Kim,John Smith,>90,Morning,5,3
29af5d6d-961f-45ea-9dbc-ecb5283baab5,Inbound,Returns,Reverse Pickup Enquiry,11b7cd50-cdbc-451c-a094-2f076c536ab5,2023-07-31 17:11:00,2023-08-08 00:33:00,KOLKATA,LifeStyle,$570.0,Robert Lewis,Logan Lee,Emily Chen,61-90,Evening,5,7
03165a2d-7a49-4892-b0b5-25ffbfcedcb5,Inbound,Order Related,Order status enquiry,fb9b868e-8219-43c8-ae44-653b18da413f,2023-08-01 13:12:00,2023-08-08 11:18:00,REWA,Books & General merchandise,$172.0,Kevin Randolph,Carter Park,Michael Lee,>90,Morning,5,6
1396f7a3-e84f-462b-b132-773017409967,Inbound,Returns,Return request,432842a4-93a7-4af9-810b-a892cdb5a28e,2023-07-31 23:10:00,2023-08-08 19:17:00,DHOLPUR,Electronics,$2758.0,Shannon Holmes,Ava Wong,William Kim,On Job Training,Evening,5,7
a0b68e3c-8abc-4c7c-bcad-9f8fd1cc3d9d,Inbound,Order Related,Order status enquiry,eb3f6b4d-aea2-45ed-8f0a-9d141a693bf3,2023-08-05 12:52:00,2023-08-09 13:57:00,LUCKNOW,Books & General merchandise,$422.0,Lori Daugherty,Mia Patel,Emily Chen,61-90,Evening,1,4
2053532a-9dd9-4362-a7ac-c4720cd49dc6,Inbound,Order Related,Order status enquiry,456fd6f4-8f59-40d4-99c0-eafc943e59a1,2023-08-06 17:19:00,2023-08-08 14:03:00,NEW DELHI,Mobile,$24999.0,James Jordan,Aiden Patel,John Smith,31-60,Morning,1,1
40cd7616-8cc9-41dd-8d68-3c36e5ef10c7,Inbound,Order Related,Order status enquiry,4324e4e6-8a8c-4e53-aed5-015d475429b8,2023-08-05 15:38:00,2023-08-08 10:49:00,SILVASSA,Mobile,$10599.0,Tyler Arroyo,Scarlett Chen,John Smith,0-30,Morning,5,2
fee8db4e-6175-4988-9903-b0cc94921893,Inbound,Returns,Fraudulent User,e9b5c5d3-5555-42c3-8b30-f86df1221703,2023-08-04 14:31:00,2023-08-08 18:49:00,BHAGALPUR,Books & General merchandise,$1124.0,Garrett Parker,Wyatt Kim,Michael Lee,>90,Evening,5,4
3208e089-b4b1-4731-a08e-099a03c32a91,Inbound,Order Related,Installation/demo,5ccd0449-b476-4dba-b638-efd4de5fb0bd,2023-05-10 21:51:00,2023-08-09 20:52:00,PILANI,Electronics,$1274.0,Christopher Brown,Aiden Patel,Olivia Tan,On Job Training,Evening,5,90
cc9a8054-c838-4a4a-8d6f-7cdb0ce38f31,Email,Cancellation,Not Needed,373ecd7c-037a-4b7e-ad77-26a550515c0b,2023-08-04 18:39:00,2023-08-08 14:32:00,JAIPUR,Mobile,$24999.0,Pamela Hughes,Dylan Kim,Jennifer Nguyen,On Job Training,Morning,4,3
07e07f0e-deee-4371-b218-46e08a583b75,Inbound,Order Related,Delayed,d69566df-ee1d-4d3d-9d80-0c128393e5c1,2023-07-29 22:02:00,2023-08-09 20:09:00,TINDIVANAM,Books & General merchandise,$378.0,Rebecca Walker,Logan Lee,Emily Chen,61-90,Evening,4,10
585a0e38-9993-4c53-8416-f2b2aee7d3ce,Inbound,Returns,Wrong,1b466213-6527-4c41-ae74-fc89408bccba,2023-07-25 19:53:00,2023-08-09 12:59:00,MIRZAPUR,Electronics,$1001.0,Timothy Grant,William Park,John Smith,31-60,Morning,1,14
